12836	价格战	价格战	2
12837	价额	价额	2
12838	任凭	任凭	2
12839	任教	任教	2
12840	任期	任期	2
12841	份上	份上	2
12842	仿真器	仿真器	2
12843	企盼	企盼	2
12844	企鹅	企鹅	2
12845	伊弗利特	伊弗利特	2
12846	伊斯坦堡	伊斯坦堡	2
12847	伊朗	伊朗	2
12848	伊甸园	伊甸园	2
12849	伍	伍	2
12850	休养	休养	2
12851	休学	休学	2
12852	休馆	休馆	2
12853	众志成城	众志成城	2
12854	众所周知	众所周知	2
12855	众所瞩目	众所瞩目	2
12856	优劣	优劣	2
12857	优胜	优胜	2
12858	会区	会区	2
12859	会后	会后	2
12860	会展	会展	2
12861	会理	会理	2
12862	会面	会面	2
12863	伟东	伟东	2
12864	伟人	伟人	2
12865	传人	传人	2
12866	传单	传单	2
12867	传导	传导	2
12868	传感	传感	2
12869	传染病	传染病	2
12870	传琬	传琬	2
12871	传系	传系	2
12872	传统型	传统型	2
12873	伤亡	伤亡	2
12874	伤势	伤势	2
12875	伤痕	伤痕	2
12876	伯仲之间	伯仲之间	2
12877	伯伯	伯伯	2
12878	伴	伴	2
12879	伴唱	伴唱	2
12880	伸冤	伸冤	2
12881	伸缩	伸缩	2
12882	伺候	伺候	2
12883	伺服器	伺服器	2
12884	伺机	伺机	2
12885	但仅	但仅	2
12886	低下	低下	2
12887	低压	低压	2
12888	低声说	低声说	2
12889	低收入	低收入	2
12890	低温	低温	2
12891	低端	低端	2
12892	低落	低落	2
12893	低语	低语	2
12894	住者	住者	2
12895	佐藤公一	佐藤公一	2
12896	体位	体位	2
12897	体型	体型	2
12898	体形	体形	2
12899	体格	体格	2
12900	体温	体温	2
12901	体育场	体育场	2
12902	体育界	体育界	2
12903	体表	体表	2
12904	何事	何事	2
12905	何以	何以	2
12906	何物	何物	2
12907	何苦	何苦	2
12908	余生	余生	2
12909	佛光山	佛光山	2
12910	佛门	佛门	2
12911	作主	作主	2
12912	作品集	作品集	2
12913	作成	作成	2
12914	作曲	作曲	2
12915	作用于	作用于	2
12916	作词	作词	2
12917	你个	你个	2
12918	你哥	你哥	2
12919	你好	你好	2
12920	你帮	你帮	2
12921	你我	你我	2
12922	你把	你把	2
12923	佩玲	佩玲	2
12924	佳绩	佳绩	2
12925	使劲	使劲	2
12926	使团	使团	2
12927	使坏	使坏	2
12928	使用量	使用量	2
12929	使能	使能	2
12930	使节	使节	2
12931	使馆	使馆	2
12932	侃侃而谈	侃侃而谈	2
12933	侄儿	侄儿	2
12934	例外	例外	2
12935	供奉	供奉	2
12936	供应链	供应链	2
12937	供给	供给	2
12938	供销业	供销业	2
12939	依序	依序	2
12940	依恋	依恋	2
12941	依次	依次	2
12942	依约	依约	2
12943	依言	依言	2
12944	依附	依附	2
12945	侧重	侧重	2
12946	侧面	侧面	2
12947	侮辱	侮辱	2
12948	侯坤	侯坤	2
12949	侵袭	侵袭	2
12950	便于	便于	2
12951	便道	便道	2
12952	俄国	俄国	2
12953	俐落	俐落	2
12954	俘获	俘获	2
12955	保人	保人	2
12956	保修	保修	2
12957	保守主义	保守主义	2
12958	保持者	保持者	2
12959	保时	保时	2
12960	保育	保育	2
12961	保险业者	保险业者	2
12962	保险人	保险人	2
12963	信件	信件	2
12964	信任度	信任度	2
12965	信号弹	信号弹	2
12966	信封	信封	2
12967	信访	信访	2
12968	俨然	俨然	2
12969	俩人	俩人	2
12970	修了	修了	2
12971	修女	修女	2
12972	修长	修长	2
12973	俯	俯	2
12974	俯视	俯视	2
12975	倒塌	倒塌	2
12976	倒车	倒车	2
12977	候鸟	候鸟	2
12978	倡议	倡议	2
12979	倨傲	倨傲	2
12980	债券	债券	2
12981	债权	债权	2
12982	假想敌	假想敌	2
12983	假期	假期	2
12984	假装	假装	2
12985	假话	假话	2
12986	假象	假象	2
12987	偏向	偏向	2
12988	偏安	偏安	2
12989	偏爱	偏爱	2
12990	做梦	做梦	2
12991	做错	做错	2
12992	停业	停业	2
12993	停顿	停顿	2
12994	偷	偷	2
12995	偷拍	偷拍	2
12996	偷窥	偷窥	2
12997	偷笑	偷笑	2
12998	偿还	偿还	2
12999	储备	储备	2
13000	储藏	储藏	2
13001	傲世	傲世	2
13002	傻子	傻子	2
13003	傻眼	傻眼	2
13004	僵尸	僵尸	2
13005	儿时	儿时	2
13006	允桢	允桢	2
13007	允诺	允诺	2
13008	元化	元化	2
13009	元器件	元器件	2
13010	充	充	2
13011	充份	充份	2
13012	充电器	充电器	2
13013	先人	先人	2
13014	先以	先以	2
13015	先决条件	先决条件	2
13016	先把	先把	2
13017	先期	先期	2
13018	先民	先民	2
13019	先用	先用	2
13020	先由	先由	2
13021	先试	先试	2
13022	先走	先走	2
13023	光圈	光圈	2
13024	光大	光大	2
13025	光彩	光彩	2
13026	光效	光效	2
13027	光标	光标	2
13028	光泽	光泽	2
13029	光滑	光滑	2
13030	光照	光照	2
13031	光片	光片	2
13032	光球	光球	2
13033	光电子	光电子	2
13034	光碟	光碟	2
13035	光耦合器	光耦合器	2
13036	光谱	光谱	2
13037	光辉	光辉	2
13038	光通量	光通量	2
13039	克洛莉丝	克洛莉丝	2
13040	克罗那斯	克罗那斯	2
13041	克迪族	克迪族	2
13042	免不了	免不了	2
13043	免予	免予	2
13044	免税	免税	2
13045	兑现	兑现	2
13046	兔	兔	2
13047	党委	党委	2
13048	党政军	党政军	2
13049	党校	党校	2
13050	党纪	党纪	2
13051	兢兢业业	兢兢业业	2
13052	入会	入会	2
13053	入会费	入会费	2
13054	入海	入海	2
13055	入迷	入迷	2
13056	入门	入门	2
13057	全军	全军	2
13058	全县	全县	2
13059	全家人	全家人	2
13060	全开	全开	2
13061	全心	全心	2
13062	全盲	全盲	2
13063	全省	全省	2
13064	全身心	全身心	2
13065	全队	全队	2
13066	八九	八九	2
13067	八十八年	八十八年	2
13068	八十六	八十六	2
13069	八哥	八哥	2
13070	八正道	八正道	2
13071	八点半	八点半	2
13072	八百	八百	2
13073	八角亭	八角亭	2
13074	八角形	八角形	2
13075	公事	公事	2
13076	公厕	公厕	2
13077	公同	公同	2
13078	公告栏	公告栏	2
13079	公安部	公安部	2
13080	公开信	公开信	2
13081	公开的	公开的	2
13082	公开组	公开组	2
13083	公心	公心	2
13084	公爵	公爵	2
13085	公用	公用	2
13086	公立	公立	2
13087	公认	公认	2
13088	公证	公证	2
13089	六时	六时	2
13090	六月	六月	2
13091	六点	六点	2
13092	共产主义	共产主义	2
13093	共产党人	共产党人	2
13094	共患难	共患难	2
13095	共振	共振	2
13096	共荣	共荣	2
13097	关外	关外	2
13098	关子	关子	2
13099	关山	关山	2
13100	关掉	关掉	2
13101	关於	关於	2
13102	关爱	关爱	2
13103	关税	关税	2
13104	关羽	关羽	2
13105	关节炎	关节炎	2
13106	兴师动众	兴师动众	2
13107	兴致	兴致	2
13108	兴高采烈	兴高采烈	2
13109	其二	其二	2
13110	其迈	其迈	2
13111	典雅	典雅	2
13112	兹	兹	2
13113	养母	养母	2
13114	养老	养老	2
13115	养老院	养老院	2
13116	兼营	兼营	2
13117	兽医	兽医	2
13118	内人	内人	2
13119	内功	内功	2
13120	内务部	内务部	2
13121	内因	内因	2
13122	内接	内接	2
13123	内政	内政	2
13124	内核	内核	2
13125	内膜	内膜	2
13126	内讧	内讧	2
13127	内资	内资	2
13128	冈山	冈山	2
13129	再会	再会	2
13130	再接再励	再接再励	2
13131	再经	再经	2
13132	再造	再造	2
13133	冒犯	冒犯	2
13134	冒领	冒领	2
13135	冗长	冗长	2
13136	写字	写字	2
13137	写实	写实	2
13138	写道	写道	2
13139	军力	军力	2
13140	军师	军师	2
13141	军政府	军政府	2
13142	军民	军民	2
13143	军粮	军粮	2
13144	农	农	2
13145	农会	农会	2
13146	农作物	农作物	2
13147	农庄	农庄	2
13148	冤假错案	冤假错案	2
13149	冤大头	冤大头	2
13150	冤枉	冤枉	2
13151	冤枉路	冤枉路	2
13152	冰儿	冰儿	2
13153	冰凉	冰凉	2
13154	冰块	冰块	2
13155	冰岛	冰岛	2
13156	冰川	冰川	2
13157	冰湖	冰湖	2
13158	冲撞	冲撞	2
13159	冲茗	冲茗	2
13160	决定书	决定书	2
13161	决战	决战	2
13162	决裂	决裂	2
13163	况	况	2
13164	冷天	冷天	2
13165	冷柜	冷柜	2
13166	冷泉	冷泉	2
13167	冷艳	冷艳	2
13168	净值	净值	2
13169	凄厉	凄厉	2
13170	凄惨	凄惨	2
13171	准位	准位	2
13172	准备金	准备金	2
13173	凉亭	凉亭	2
13174	凋	凋	2
13175	凌厉	凌厉	2
13176	减到	减到	2
13177	减压	减压	2
13178	减去	减去	2
13179	减退	减退	2
13180	减除	减除	2
13181	凑	凑	2
13182	几万	几万	2
13183	几何	几何	2
13184	几十万	几十万	2
13185	凡间	凡间	2
13186	凤山	凤山	2
13187	凤梨	凤梨	2
13188	凶	凶	2
13189	凶狠	凶狠	2
13190	凸版	凸版	2
13191	凹凸不平	凹凸不平	2
13192	出产	出产	2
13193	出人意表	出人意表	2
13194	出入	出入	2
13195	出入境	出入境	2
13196	出厂	出厂	2
13197	出口额	出口额	2
13198	出名	出名	2
13199	出城	出城	2
13200	出外	出外	2
13201	出战	出战	2
13202	出汗	出汗	2
13203	出生后	出生后	2
13204	出自于	出自于	2
13205	出言	出言	2
13206	出面	出面	2
13207	出题	出题	2
13208	击中	击中	2
13209	凿	凿	2
13210	刀剑	刀剑	2
13211	刁难	刁难	2
13212	刃	刃	2
13213	分公司	分公司	2
13214	分别为	分别为	2
13215	分割	分割	2
13216	分外	分外	2
13217	分寸	分寸	2
13218	分封	分封	2
13219	分工	分工	2
13220	分得	分得	2
13221	分批	分批	2
13222	分担	分担	2
13223	分机丶	分机丶	2
13224	分权	分权	2
13225	分秒必争	分秒必争	2
13226	分级	分级	2
13227	分装	分装	2
13228	分身	分身	2
13229	分道扬镳	分道扬镳	2
13230	分院	分院	2
13231	切削	切削	2
13232	切口	切口	2
13233	切断	切断	2
13234	切磋	切磋	2
13235	切除术	切除术	2
13236	刑拘	刑拘	2
13237	刑讯	刑讯	2
13238	刑诉法	刑诉法	2
13239	列宁	列宁	2
13240	刘晓	刘晓	2
13241	刘美	刘美	2
13242	刘美娟	刘美娟	2
13243	刘翼	刘翼	2
13244	创下	创下	2
13245	创世	创世	2
13246	创业者	创业者	2
13247	创新性	创新性	2
13248	初恋	初恋	2
13249	初衷	初衷	2
13250	初试	初试	2
13251	初阶	初阶	2
13252	删	删	2
13253	利于	利于	2
13254	利斯	利斯	2
13255	利生	利生	2
13256	别紧张	别紧张	2
13257	刮	刮	2
13258	到头来	到头来	2
13259	到时	到时	2
13260	到期	到期	2
13261	制化	制化	2
13262	制度性	制度性	2
13263	制版	制版	2
13264	制衡	制衡	2
13265	制造所	制造所	2
13266	制造者	制造者	2
13267	刷	刷	2
13268	刹	刹	2
13269	刺伤	刺伤	2
13270	刺入	刺入	2
13271	刻画	刻画	2
13272	前不久	前不久	2
13273	前仰后合	前仰后合	2
13274	前任	前任	2
13275	前卫	前卫	2
13276	前台	前台	2
13277	前后左右	前后左右	2
13278	前沿	前沿	2
13279	前瞻	前瞻	2
13280	前程	前程	2
13281	剑桥大学	剑桥大学	2
13282	剑法	剑法	2
13283	剔除	剔除	2
13284	剖析	剖析	2
13285	剧团	剧团	2
13286	剧本	剧本	2
13287	剧痛	剧痛	2
13288	剧院	剧院	2
13289	剩余价值	剩余价值	2
13290	剪接	剪接	2
13291	副教授	副教授	2
13292	力争	力争	2
13293	劝说	劝说	2
13294	劝阻	劝阻	2
13295	办妥	办妥	2
13296	办案	办案	2
13297	功不可没	功不可没	2
13298	功底	功底	2
13299	功能性	功能性	2
13300	加价	加价	2
13301	加倍	加倍	2
13302	加剧	加剧	2
13303	加塞	加塞	2
13304	加州	加州	2
13305	加持	加持	2
13306	加文	加文	2
13307	加码	加码	2
13308	加紧	加紧	2
13309	加装	加装	2
13310	加计	加计	2
13311	加重	加重	2
13312	劣势	劣势	2
13313	动弹	动弹	2
13314	动心	动心	2
13315	动念	动念	2
13316	动画	动画	2
13317	动能	动能	2
13318	助于	助于	2
13319	助人	助人	2
13320	助力	助力	2
13321	助学	助学	2
13322	助手	助手	2
13323	助教	助教	2
13324	助长	助长	2
13325	劳教所	劳教所	2
13326	勃然大怒	勃然大怒	2
13327	勇夺	勇夺	2
13328	勇往直前	勇往直前	2
13329	勇敢的人	勇敢的人	2
13330	勇猛	勇猛	2
13331	勇者	勇者	2
13332	勋	勋	2
13333	勋章	勋章	2
13334	勒	勒	2
13335	募得	募得	2
13336	募集	募集	2
13337	勾勒	勾勒	2
13338	勾结	勾结	2
13339	包子	包子	2
13340	包抄	包抄	2
13341	包罗万象	包罗万象	2
13342	包覆	包覆	2
13343	匆促	匆促	2
13344	化学品	化学品	2
13345	北京大学	北京大学	2
13346	北区	北区	2
13347	北市	北市	2
13348	北斗	北斗	2
13349	北极星	北极星	2
13350	北疆	北疆	2
13351	北边	北边	2
13352	北面	北面	2
13353	匪	匪	2
13354	区分	区分	2
13355	区区	区区	2
13356	医嘱	医嘱	2
13357	医用	医用	2
13358	医界	医界	2
13359	医疗费	医疗费	2
13360	医病	医病	2
13361	医科	医科	2
13362	十一月	十一月	2
13363	十七大	十七大	2
13364	十三日	十三日	2
13365	十二日	十二日	2
13366	十五日	十五日	2
13367	十亿	十亿	2
13368	十全十美	十全十美	2
13369	十六日	十六日	2
13370	十方	十方	2
13371	十点半	十点半	2
13372	千载难逢	千载难逢	2
13373	千钧一发	千钧一发	2
13374	升高	升高	2
13375	午后	午后	2
13376	半空	半空	2
13377	华东	华东	2
13378	华仔	华仔	2
13379	华侨	华侨	2
13380	华兴	华兴	2
13381	华南	华南	2
13382	华新	华新	2
13383	华校	华校	2
13384	华特	华特	2
13385	协作	协作	2
13386	协理	协理	2
13387	协警	协警	2
13388	协调性	协调性	2
13389	卑微	卑微	2
13390	卑贱	卑贱	2
13391	卓然	卓然	2
13392	卓著	卓著	2
13393	单手	单手	2
13394	单打	单打	2
13395	单指	单指	2
13396	单挑	单挑	2
13397	卖命	卖命	2
13398	南下	南下	2
13399	南华	南华	2
13400	南安	南安	2
13401	南岸	南岸	2
13402	南平	南平	2
13403	南极	南极	2
13404	南海	南海	2
13405	南面	南面	2
13406	博威	博威	2
13407	博斯	博斯	2
13408	博物院	博物院	2
13409	博览	博览	2
13410	博讯	博讯	2
13411	博连	博连	2
13412	博通	博通	2
13413	占用	占用	2
13414	占空比	占空比	2
13415	卡西欧	卡西欧	2
13416	卡车	卡车	2
13417	卡麦	卡麦	2
13418	卤汁	卤汁	2
13419	卫东	卫东	2
13420	卫士	卫士	2
13421	卫生法	卫生法	2
13422	卫生部	卫生部	2
13423	印像	印像	2
13424	印出	印出	2
13425	印制	印制	2
13426	印品	印品	2
13427	印尼	印尼	2
13428	印戳	印戳	2
13429	印花	印花	2
13430	即插即用	即插即用	2
13431	即有	即有	2
13432	却步	却步	2
13433	却说	却说	2
13434	卷走	卷走	2
13435	厂址	厂址	2
13436	厂牌	厂牌	2
13437	历代	历代	2
13438	历史性	历史性	2
13439	历法	历法	2
13440	厉	厉	2
13441	压低	压低	2
13442	压榨	压榨	2
13443	压铸	压铸	2
13444	厌恶	厌恶	2
13445	厘清	厘清	2
13446	厘米	厘米	2
13447	厚膜	厚膜	2
13448	原件	原件	2
13449	原创	原创	2
13450	原性	原性	2
13451	原文	原文	2
13452	原点	原点	2
13453	原物	原物	2
13454	厨艺	厨艺	2
13455	去就	去就	2
13456	去年底	去年底	2
13457	县政	县政	2
13458	县立	县立	2
13459	县级	县级	2
13460	参半	参半	2
13461	参差不齐	参差不齐	2
13462	参禅	参禅	2
13463	参赛者	参赛者	2
13464	叉车	叉车	2
13465	及至	及至	2
13466	友情	友情	2
13467	双人	双人	2
13468	双人房	双人房	2
13469	双关语	双关语	2
13470	双双	双双	2
13471	双子	双子	2
13472	双打	双打	2
13473	双生	双生	2
13474	双肩	双肩	2
13475	双臂	双臂	2
13476	双色	双色	2
13477	双薪	双薪	2
13478	双赢	双赢	2
13479	双面	双面	2
13480	反悔	反悔	2
13481	反感	反感	2
13482	反手	反手	2
13483	反锁	反锁	2
13484	反面	反面	2
13485	发之	发之	2
13486	发人深省	发人深省	2
13487	发型	发型	2
13488	发威	发威	2
13489	发射	发射	2
13490	发展中国家	发展中国家	2
13491	发展史	发展史	2
13492	发展道路	发展道路	2
13493	发毛	发毛	2
13494	发源于	发源于	2
13495	发源地	发源地	2
13496	发烧友	发烧友	2
13497	发疯	发疯	2
13498	发还	发还	2
13499	发问	发问	2
13500	发难	发难	2
13501	发麻	发麻	2
13502	受体	受体	2
13503	受关注	受关注	2
13504	受刑	受刑	2
13505	受制	受制	2
13506	受害	受害	2
13507	受害人	受害人	2
13508	受害者	受害者	2
13509	受得了	受得了	2
13510	受惊	受惊	2
13511	受检	受检	2
13512	受洗	受洗	2
13513	受用	受用	2
13514	受罚	受罚	2
13515	受让	受让	2
13516	受训者	受训者	2
13517	受访者	受访者	2
13518	受限	受限	2
13519	变大	变大	2
13520	变幻	变幻	2
13521	变换器	变换器	2
13522	变数	变数	2
13523	叙事	叙事	2
13524	叛乱	叛乱	2
13525	叛徒	叛徒	2
13526	口供	口供	2
13527	口吻	口吻	2
13528	口外	口外	2
13529	口罩	口罩	2
13530	口诀	口诀	2
13531	口齿不清	口齿不清	2
13532	古书	古书	2
13533	古典	古典	2
13534	古堡	古堡	2
13535	古怪	古怪	2
13536	古朴	古朴	2
13537	古筝	古筝	2
13538	古道	古道	2
13539	另加	另加	2
13540	叩	叩	2
13541	只为	只为	2
13542	只字	只字	2
13543	只差	只差	2
13544	只求	只求	2
13545	只身	只身	2
13546	叫喊声	叫喊声	2
13547	叫声	叫声	2
13548	叫来	叫来	2
13549	叮嘱	叮嘱	2
13550	可不可以	可不可以	2
13551	可信	可信	2
13552	可和	可和	2
13553	可圈可点	可圈可点	2
13554	可实现	可实现	2
13555	可察觉	可察觉	2
13556	可想而知	可想而知	2
13557	可放	可放	2
13558	可疑	可疑	2
13559	可确定	可确定	2
13560	可编程	可编程	2
13561	可耻	可耻	2
13562	可要求	可要求	2
13563	可观	可观	2
13564	可言	可言	2
13565	可让	可让	2
13566	台下	台下	2
13567	台北→	台北→	2
13568	台塑	台塑	2
13569	台湾区	台湾区	2
13570	台湾省	台湾省	2
13571	台积电	台积电	2
13572	台资	台资	2
13573	台铭	台铭	2
13574	史伟	史伟	2
13575	史前	史前	2
13576	叶凤	叶凤	2
13577	司法界	司法界	2
13578	司法部门	司法部门	2
13579	吃亏	吃亏	2
13580	吃惊地	吃惊地	2
13581	吃药	吃药	2
13582	各业	各业	2
13583	各家	各家	2
13584	各州	各州	2
13585	各族	各族	2
13586	各省	各省	2
13587	各科	各科	2
13588	合不拢嘴	合不拢嘴	2
13589	合情合理	合情合理	2
13590	合掌	合掌	2
13591	合欢	合欢	2
13592	合而为一	合而为一	2
13593	吉他	吉他	2
13594	吉田	吉田	2
13595	吉隆	吉隆	2
13596	吊	吊	2
13597	吋1TB	吋1TB	2
13598	同一个	同一个	2
13599	同一时间	同一时间	2
13600	同侪	同侪	2
13601	同僚	同僚	2
13602	同处	同处	2
13603	同情心	同情心	2
13604	同时间	同时间	2
13605	同比	同比	2
13606	同盟会	同盟会	2
13607	同胞	同胞	2
13608	名嘴	名嘴	2
13609	名子	名子	2
13610	名模	名模	2
13611	名流	名流	2
13612	名茶	名茶	2
13613	名言	名言	2
13614	名门	名门	2
13615	名闻	名闻	2
13616	后世	后世	2
13617	后事	后事	2
13618	后备	后备	2
13619	后天	后天	2
13620	后年	后年	2
13621	后心	后心	2
13622	后想	后想	2
13623	后段	后段	2
13624	后现代	后现代	2
13625	后脑勺	后脑勺	2
13626	后赵	后赵	2
13627	后路	后路	2
13628	后辈	后辈	2
13629	吐气	吐气	2
13630	向导	向导	2
13631	向心力	向心力	2
13632	向著	向著	2
13633	向静	向静	2
13634	吞	吞	2
13635	吞没	吞没	2
13636	吠叫	吠叫	2
13637	吡啶	吡啶	2
13638	否	否	2
13639	含糊	含糊	2
13640	含羞	含羞	2
13641	含蓄	含蓄	2
13642	听取	听取	2
13643	听懂	听懂	2
13644	听话	听话	2
13645	听障	听障	2
13646	吭	吭	2
13647	启发性	启发性	2
13648	启示	启示	2
13649	吵醒	吵醒	2
13650	吸菸	吸菸	2
13651	吸食	吸食	2
13652	吹拂	吹拂	2
13653	吻合	吻合	2
13654	吼叫	吼叫	2
13655	吾	吾	2
13656	呃	呃	2
13657	呆呆地	呆呆地	2
13658	呆若木鸡	呆若木鸡	2
13659	告一段落	告一段落	2
13660	告辞	告辞	2
13661	呐	呐	2
13662	呐喊	呐喊	2
13663	呜	呜	2
13664	呢喃	呢喃	2
13665	呦	呦	2
13666	味美	味美	2
13667	呼呼	呼呼	2
13668	呼啸	呼啸	2
13669	呼喊	呼喊	2
13670	命案	命案	2
13671	咀嚼	咀嚼	2
13672	咀嚼肌	咀嚼肌	2
13673	和合	和合	2
13674	和声	和声	2
13675	和平共处	和平共处	2
13676	咒语	咒语	2
13677	咖啡厅	咖啡厅	2
13678	咖啡因	咖啡因	2
13679	咯咯	咯咯	2
13680	咸味	咸味	2
13681	哀伤	哀伤	2
13682	哀告	哀告	2
13683	哀愁	哀愁	2
13684	哀求	哀求	2
13685	品管	品管	2
13686	哈佛大学	哈佛大学	2
13687	哈妮	哈妮	2
13688	响声	响声	2
13689	哥伦比亚	哥伦比亚	2
13690	哪怕	哪怕	2
13691	哭诉	哭诉	2
13692	哼著	哼著	2
13693	唉呀	唉呀	2
13694	唏嘘	唏嘘	2
13695	唯一一	唯一一	2
13696	唯恐	唯恐	2
13697	唷	唷	2
13698	商务人士	商务人士	2
13699	商务部	商务部	2
13700	商标法	商标法	2
13701	商贸	商贸	2
13702	商都	商都	2
13703	啪啪	啪啪	2
13704	啸	啸	2
13705	善待	善待	2
13706	善心	善心	2
13707	善意	善意	2
13708	喉	喉	2
13709	喔谢谢	喔谢谢	2
13710	喜剧	喜剧	2
13711	喜娘	喜娘	2
13712	喜来登	喜来登	2
13713	喝道	喝道	2
13714	喷嚏	喷嚏	2
13715	嗓子	嗓子	2
13716	嗤之以鼻	嗤之以鼻	2
13717	嗫嚅	嗫嚅	2
13718	嘀咕	嘀咕	2
13719	嘉勉	嘉勉	2
13720	嘉年华	嘉年华	2
13721	嘉祥	嘉祥	2
13722	嘲笑	嘲笑	2
13723	嘴唇	嘴唇	2
13724	嘻嘻	嘻嘻	2
13725	噘嘴	噘嘴	2
13726	器官	器官	2
13727	噩梦	噩梦	2
13728	噬妖	噬妖	2
13729	囊	囊	2
13730	囊中	囊中	2
13731	四十三	四十三	2
13732	四十二	四十二	2
13733	四十五	四十五	2
13734	四十八	四十八	2
13735	四天	四天	2
13736	四面	四面	2
13737	四面八方	四面八方	2
13738	回回	回回	2
13739	回文	回文	2
13740	回流	回流	2
13741	回程	回程	2
13742	回答说	回答说	2
13743	回音	回音	2
13744	回首	回首	2
13745	因人	因人	2
13746	因明	因明	2
13747	因此当	因此当	2
13748	因着	因着	2
13749	团聚	团聚	2
13750	园林	园林	2
13751	困难重重	困难重重	2
13752	围住	围住	2
13753	围堵	围堵	2
13754	围墙	围墙	2
13755	围攻	围攻	2
13756	围棋	围棋	2
13757	固化	固化	2
13758	国企	国企	2
13759	国务卿	国务卿	2
13760	国家标准	国家标准	2
13761	国毅	国毅	2
13762	国父	国父	2
13763	国画	国画	2
13764	国界	国界	2
13765	国税	国税	2
13766	国统	国统	2
13767	国语	国语	2
13768	国际级	国际级	2
13769	国雄	国雄	2
13770	图三	图三	2
13771	图二	图二	2
13772	图象	图象	2
13773	圆型	圆型	2
13774	圆山	圆山	2
13775	圆形	圆形	2
13776	圆桌	圆桌	2
13777	圆梦	圆梦	2
13778	圆睁	圆睁	2
13779	圆融	圆融	2
13780	土城	土城	2
13781	土改	土改	2
13782	土犬	土犬	2
13783	圣上	圣上	2
13784	圣经	圣经	2
13785	在下	在下	2
13786	在商言商	在商言商	2
13787	在座	在座	2
13788	在校	在校	2
13789	在案	在案	2
13790	在说	在说	2
13791	地利	地利	2
13792	地域	地域	2
13793	地带	地带	2
13794	地底	地底	2
13795	地段	地段	2
13796	地界	地界	2
13797	地税局	地税局	2
13798	地说	地说	2
13799	地质	地质	2
13800	地面上	地面上	2
13801	场上	场上	2
13802	场域	场域	2
13803	均衡	均衡	2
13804	坎坷	坎坷	2
13805	坏事	坏事	2
13806	坏人	坏人	2
13807	坏处	坏处	2
13808	坏死	坏死	2
13809	坐向	坐向	2
13810	坑道	坑道	2
13811	坚	坚	2
13812	坚守	坚守	2
13813	坚毅	坚毅	2
13814	坝	坝	2
13815	坠	坠	2
13816	坠下	坠下	2
13817	坠入	坠入	2
13818	坦	坦	2
13819	坦白	坦白	2
13820	垒	垒	2
13821	垦丁	垦丁	2
13822	垫高	垫高	2
13823	埋	埋	2
13824	城中	城中	2
13825	城主	城主	2
13826	城乡	城乡	2
13827	基业	基业	2
13828	基材	基材	2
13829	基辛格	基辛格	2
13830	基隆市	基隆市	2
13831	堂堂	堂堂	2
13832	堆砌	堆砌	2
13833	堵住	堵住	2
13834	塞在	塞在	2
13835	塞维利亚	塞维利亚	2
13836	境遇	境遇	2
13837	墙体	墙体	2
13838	增减	增减	2
13839	增大	增大	2
13840	增容	增容	2
13841	增至	增至	2
13842	增设	增设	2
13843	增资	增资	2
13844	墨西哥	墨西哥	2
13845	墨镜	墨镜	2
13846	壁虎	壁虎	2
13847	士辉	士辉	2
13848	壮丽	壮丽	2
13849	壮硕	壮硕	2
13850	声称	声称	2
13851	壶嘴	壶嘴	2
13852	壶把	壶把	2
13853	处罚金	处罚金	2
13854	处罚锾	处罚锾	2
13855	处置	处置	2
13856	备份	备份	2
13857	备受	备受	2
13858	复仇	复仇	2
13859	复合式	复合式	2
13860	复旦大学	复旦大学	2
13861	复杂性	复杂性	2
13862	复查	复查	2
13863	复议	复议	2
13864	复辟	复辟	2
13865	夏威夷	夏威夷	2
13866	夏季	夏季	2
13867	夏洁	夏洁	2
13868	外伤	外伤	2
13869	外侨	外侨	2
13870	外公	外公	2
13871	外加	外加	2
13872	外因	外因	2
13873	外墙	外墙	2
13874	外壳	外壳	2
13875	外媒	外媒	2
13876	外带	外带	2
13877	外患	外患	2
13878	外海	外海	2
13879	外看	外看	2
13880	外设	外设	2
13881	外语	外语	2
13882	多事	多事	2
13883	多亏	多亏	2
13884	多多少少	多多少少	2
13885	多对	多对	2
13886	多尔	多尔	2
13887	多方	多方	2
13888	多样性	多样性	2
13889	多话	多话	2
13890	多谢	多谢	2
13891	多馀	多馀	2
13892	够大	够大	2
13893	大业	大业	2
13894	大中华区	大中华区	2
13895	大义	大义	2
13896	大二	大二	2
13897	大体	大体	2
13898	大体上	大体上	2
13899	大全	大全	2
13900	大公	大公	2
13901	大关	大关	2
13902	大典	大典	2
13903	大军	大军	2
13904	大刀	大刀	2
13905	大分子	大分子	2
13906	大千	大千	2
13907	大厨	大厨	2
13908	大合唱	大合唱	2
13909	大呼	大呼	2
13910	大声叫	大声叫	2
13911	大夥	大夥	2
13912	大大地	大大地	2
13913	大失所望	大失所望	2
13914	大好	大好	2
13915	大宇	大宇	2
13916	大富翁	大富翁	2
13917	大小事	大小事	2
13918	大展身手	大展身手	2
13919	大山	大山	2
13920	大巴	大巴	2
13921	大建	大建	2
13922	大开眼界	大开眼界	2
13923	大悲	大悲	2
13924	大户	大户	2
13925	大拇指	大拇指	2
13926	大权	大权	2
13927	大法	大法	2
13928	大法官	大法官	2
13929	大灯	大灯	2
13930	大爷	大爷	2
13931	大猫	大猫	2
13932	大略	大略	2
13933	大箱	大箱	2
13934	大致	大致	2
13935	大营	大营	2
